Image_urls,#PAGE_URL,Domain,Title,Review,Complaint,Emotion,Sentiment,first_url,EmotionLabel,TitleText,ReviewText,ImageName
https://images-na.ssl-images-amazon.com/images/I/71Aj2ii1mfL._SY88.jpg,https://www.amazon.in/Zebronics-BT4440RUCF-Channel-Multimedia-Speakers/product-reviews/B014UTBZIM/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=4,Electronics,Remote,\n Remote broken condition otherwise over all good\nPlease check before packing\n,1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/71Aj2ii1mfL._SY88.jpg,4,remote,\ n remote broken condition otherwise over all good \ nplease check before packing \ n,3594.jpg
https://images-na.ssl-images-amazon.com/images/I/61GYah3GLgL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61JAiWE6eNL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/7153az2TbvL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71JTG76ePbL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71PG5weoO7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71XkfH35CXL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71bRibJXi2L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71sTZJSwAGL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71yWNTzrhcL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81iCeaRB9DL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81rUfr4spUL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81yPqICnZ3L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/91SPDGEPVkL._SY88.jpg,https://www.amazon.in/Ben-Martin-Denim-Regular-Jeans/product-reviews/B01M63OLPL/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Must Buy,\n Nice product.\nStretchable material.\nGo for it.\n\nLight blue - Nice product. Fit as expected. Go for it.\n\nNice product.. go for it..\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61GYah3GLgL._SY88.jpg,3,must buy,\ n nice product . \ nstretchable material . \ ngo for it . \ n \ nlight blue - nice product . fit as expected . go for it . \ n \ nnice product . . go for it . . \ n,852.jpg
https://images-na.ssl-images-amazon.com/images/I/B160o9HLJ5S._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1ADEjYiGVS._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1d-MB2zckS._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1q84r+NtZS._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/B1zGR193pcS._SY88.jpg,https://www.amazon.in/Tygot-Adjustable-Aluminium-Tripod-Bracket/product-reviews/B07P8LDZJ5/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Don't Buy This Product Friends..if you Love your Money or Self Respect,\n Material are Good am Searching After Buy This but Friends Really I don't Likes This am Got a Damaged Product with Damaged Boxes or 2nd Hand Product...\n\nWe are buying with Full Trusted on here on Amazon but Today am Got damages Product...\n\nI Don't Likes This Type's Cervices... Please Don't Buy this Company Product Friends...\nAm So Feeling Guilty this time on me or my Choice..\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/B160o9HLJ5S._SY88.jpg,4,do n't buy this product friends . . if you love your money or self respect,\ n material are good am searching after buy this but friends really i do n't likes this am got a damaged product with damaged boxes or 2nd hand product . . . \ n \ nwe are buying with full trusted on here on amazon but today am got damages product . . . \ n \ ni do n't likes this type 's cervices . . . please do n't buy this company product friends . . . \ nam so feeling guilty this time on me or my choice . . \ n,2589.jpg
https://images-na.ssl-images-amazon.com/images/I/61S1xcDdfsL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71n0Fr7JmzL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/819pGIXc79L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81G4jT3xkLL._SY88.jpg,https://www.amazon.in/Oppo-Fantasy-Storage-Additional-Exchange/product-reviews/B08444SXZ6/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,Osm,\n Nice\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61S1xcDdfsL._SY88.jpg,3,osm,\ n nice \ n,3265.jpg
https://images-na.ssl-images-amazon.com/images/I/716tpv+poYL._SY88.jpg,https://www.amazon.in/Amazon-Brand-Symbol-Printed-SYMBXRPO2-63_Multicolor/product-reviews/B07TPND4RB/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,"Terrible, Waste of money.","\n Terrible, In Product description it says 100% Cotton but on product is mentioned as 50% Poly and 50% Cotton.\nThis is nothing but cheating. Don't go for it guys.\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/716tpv+poYL._SY88.jpg,0,"terrible , waste of money .","\ n terrible , in product description it says 100 % cotton but on product is mentioned as 50 % poly and 50 % cotton . \ nthis is nothing but cheating . do n't go for it guys . \ n",1126.jpg
https://images-na.ssl-images-amazon.com/images/I/51AEoeU7jqL._SY88.jpg,https://www.amazon.in/Dennis-Lingo-Mens-Shirt/product-reviews/B094KB9VKZ/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Fashion,Best quality,\n i like to much\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/51AEoeU7jqL._SY88.jpg,3,best quality,\ n i like to much \ n,1503.jpg
https://images-na.ssl-images-amazon.com/images/I/6174ioednsL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61auI+nXA3L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61p8q8wpWVL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71nQNjClDyL._SY88.jpg,https://www.amazon.in/WOW-Raw-Apple-Cider-Vinegar/product-reviews/B01AC9G656/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Edible,Great Taste,\n I've started using Apple Cider only recently as I have gastric issues and my friend suggested to consume 2 teaspoon of ACV diluted in a glass of water in the morning and night. The result was good and now the bloating has subsided to a great extent. Wow ACV tastes much better than the other brand and I feel that the product is superior. Watch out for lightning deals in amazon to save some bucks\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/6174ioednsL._SY88.jpg,3,great taste,\ n i 've started using apple cider only recently as i have gastric issues and my friend suggested to consume 2 teaspoon of acv diluted in a glass of water in the morning and night . the result was good and now the bloating has subsided to a great extent . wow acv tastes much better than the other brand and i feel that the product is superior . watch out for lightning deals in amazon to save some bucks \ n,2018.jpg
https://images-na.ssl-images-amazon.com/images/I/81eWWG2c7vL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/A1Ji+WoNj2L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/A1irht5tzYL._SY88.jpg,https://www.amazon.in/VIMAL-Mens-Cotton-Trackpants-Set/product-reviews/B01BJZ2M28/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,"No quality control, looks cheap.","\n No quality control at all. Stitching is too bad, they forgot to stitch one entire pocket.\nLooks cheap as well.\nDo yourself a favour and stay away from Vimal, already blacklisted them perpetually forever.\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/81eWWG2c7vL._SY88.jpg,0,"no quality control , looks cheap .","\ n no quality control at all . stitching is too bad , they forgot to stitch one entire pocket . \ nlooks cheap as well . \ ndo yourself a favour and stay away from vimal , already blacklisted them perpetually forever . \ n",1252.jpg
https://images-na.ssl-images-amazon.com/images/I/711Eki8X8jL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71f2u0n7C4L._SY88.jpg,https://www.amazon.in/Eddy-Hager-Black-Watch-EH-226-BK/product-reviews/B07G77V41Q/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Nice product...,\n Nice watch for this price.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/711Eki8X8jL._SY88.jpg,3,nice product . . .,\ n nice watch for this price . \ n,1848.jpg
https://images-na.ssl-images-amazon.com/images/I/51M0BXKMXwL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51T-TsaHK7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/51qkAw8BNWL._SY88.jpg,https://www.amazon.in/Sony-Bravia-inches-Smart-KDL-43W6603/product-reviews/B086CGNG4T/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,Nice TV 👍,\n I bought this for my parents. Have not seen in person myself however as per them it's good. Picture quality and sound is good. Delivery happened as schedule and Sony installation technician came for installation the same day i placed the request via sony customer service.\n\nOverall satisfied with the product and services.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/51M0BXKMXwL._SY88.jpg,3,nice tv :thumbs_up:,\ n i bought this for my parents . have not seen in person myself however as per them it 's good . picture quality and sound is good . delivery happened as schedule and sony installation technician came for installation the same day i placed the request via sony customer service . \ n \ noverall satisfied with the product and services . \ n,2861.jpg
https://images-na.ssl-images-amazon.com/images/I/71YjORKIGYL._SY88.jpg,https://www.amazon.in/Sony-Bravia-inches-Smart-KDL-43W6603/product-reviews/B086CGNG4T/ref=cm_cr_getr_d_paging_btm_next_7?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=7,Electronics,Missing battery of remote of Sony Bravia 53 inch TV,\n When received two AAA battery of remote was found to be missing. From the phot it is evident that someone Intentionally gore of the plastic packet containing setup manual &amp; taken out battery wile packaging\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/71YjORKIGYL._SY88.jpg,4,missing battery of remote of sony bravia 53 inch tv,\ n when received two aaa battery of remote was found to be missing . from the phot it is evident that someone intentionally gore of the plastic packet containing setup manual & taken out battery wile packaging \ n,2880.jpg
https://images-na.ssl-images-amazon.com/images/I/917hjZe6gTL._SY88.jpg,https://www.amazon.in/Redgear-Cloak-Gaming-Headphones-Microphone/product-reviews/B07T9FV9YP/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Unbelievably Amazing,"\n Been using it for over a month or two now , its really really amazing and to be honest i did not expect it to be this good , i use it for gaming and it has the capacity to deliver keen detailed footsteps and bass according to any kind of situation! I got it for around 900 bucks , very happy with it\n",0,surprise,2,https://images-na.ssl-images-amazon.com/images/I/917hjZe6gTL._SY88.jpg,5,unbelievably amazing,"\ n been using it for over a month or two now , its really really amazing and to be honest i did not expect it to be this good , i use it for gaming and it has the capacity to deliver keen detailed footsteps and bass according to any kind of situation ! i got it for around 900 bucks , very happy with it \ n",3352.jpg
https://images-na.ssl-images-amazon.com/images/I/71IF2H8w9bL._SY88.jpg,https://www.amazon.in/First-Book-Patterns-Pencil-Control/product-reviews/9387779319/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Books,Very gud book,\n Very gud book with lots of variety im patterns. Great for beginners.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71IF2H8w9bL._SY88.jpg,3,very gud book,\ n very gud book with lots of variety im patterns . great for beginners . \ n,121.jpg
https://images-na.ssl-images-amazon.com/images/I/71JVOWdcA+L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71zDtZ+rBIL._SY88.jpg,https://www.amazon.in/How-Stop-Worrying-Start-Living/product-reviews/8175993952/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Books,Doctors insight! Do read review! And mark helpful if you like it,\n &nbsp;Anxiety is an actual illness and its needs proper medical attention and counseling but all of it is more about self help! Follow your proper medical care with or what meds and do everything in your power to help YOURSELF. And this book is a beginners guide into this struggle! It ll help you understand yourself and if nothing add to your knowledge about your struggle or the struggle of your loved one! Its all a win win for a real discount price!\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71JVOWdcA+L._SY88.jpg,3,doctors insight ! do read review ! and mark helpful if you like it,\ n anxiety is an actual illness and its needs proper medical attention and counseling but all of it is more about self help ! follow your proper medical care with or what meds and do everything in your power to help yourself . and this book is a beginners guide into this struggle ! it ll help you understand yourself and if nothing add to your knowledge about your struggle or the struggle of your loved one ! its all a win win for a real discount price ! \ n,280.jpg
https://images-na.ssl-images-amazon.com/images/I/716uETl-IiL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71j1iCrTRqL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81XNNCowA4L._SY88.jpg,https://www.amazon.in/Yogabar-Wholegrain-Breakfast-Muesli-Chocolate/product-reviews/B07X5834FK/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Edible,TASTY AND FILLING BREAKFAST,"\n You will literally feel having nuts at purest form with this new nuts flavour from Muesli. Morning breakfast is now easy with this delicious crunchy muesli. Me being a fruits and nuts lover, loved it and it has all berries which gives awesome taste. All healthy ingredients like oats, brown rice flakes, raisins, cranberries, apricots. Black currants ,quinoa, pumpkin, chia and flax seeds, this is a combined mixture of all healthy foods. Just 200 calories and I am sorted in morning. Tastes best with cold milk. Even it makes a great dry snacking option anytime during the day. Perfect when you are on balanced diet and will recommend you all to give it a try.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/716uETl-IiL._SY88.jpg,3,tasty and filling breakfast,"\ n you will literally feel having nuts at purest form with this new nuts flavour from muesli . morning breakfast is now easy with this delicious crunchy muesli . me being a fruits and nuts lover , loved it and it has all berries which gives awesome taste . all healthy ingredients like oats , brown rice flakes , raisins , cranberries , apricots . black currants , quinoa , pumpkin , chia and flax seeds , this is a combined mixture of all healthy foods . just 200 calories and i am sorted in morning . tastes best with cold milk . even it makes a great dry snacking option anytime during the day . perfect when you are on balanced diet and will recommend you all to give it a try . \ n",1995.jpg
https://images-na.ssl-images-amazon.com/images/I/91xSPol3QxL._SY88.jpg,https://www.amazon.in/Leather-Retail-Black-Designer-Jacket/product-reviews/B07FTPG3CV/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Very bad quality material,\n Very bad material and as shown in pic how this jacket gonna see after 1month of use\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/91xSPol3QxL._SY88.jpg,4,very bad quality material,\ n very bad material and as shown in pic how this jacket gonna see after 1month of use \ n,801.jpg
https://images-na.ssl-images-amazon.com/images/I/71DX1ypRmAL._SY88.jpg,https://www.amazon.in/Sapiens-Humankind-Yuval-Noah-Harari/product-reviews/0099590085/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,For the 1st time.. 100% Satisfaction .,\n It's all about the book. Worth of buying. If y'll wanna know about the evolution of sapiens and what made us stood apart... There is no greater source than this masterpiece.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71DX1ypRmAL._SY88.jpg,3,for the 1st time . . 100 % satisfaction .,\ n it 's all about the book . worth of buying . if y 'll wanna know about the evolution of sapiens and what made us stood apart . . . there is no greater source than this masterpiece . \ n,659.jpg
https://images-na.ssl-images-amazon.com/images/I/81omiLoFmbL._SY88.jpg,https://www.amazon.in/Samsung-Galaxy-Ocean-128GB-Storage/product-reviews/B07HGGYWL6/ref=cm_cr_getr_d_paging_btm_next_7?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=7&formatType=all_formats,Electronics,The Display can alone make all the money paid worth every penny,"\n I chose to purchase this because of two things : The display, having already used the M30. And, the humongous 6000mAH Battery.\nAs for the battery, I have received something even better. The m31 display is an upgrade over the M30. I don't know if I am wrong, but it is more crisp and has better contrast.\nBut however I am disappointed with the battery. Even though it is 1000 mAh higher capacity, I have not noticed any significant difference over M30.\nBut this is again compensated by a far better camera than the M30. The M30 camera was pathetic to say the least.\nThis is however not as good as a realme or redmi. But, the display is light years better than the realmes or mis.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/81omiLoFmbL._SY88.jpg,3,the display can alone make all the money paid worth every penny,"\ n i chose to purchase this because of two things : the display , having already used the m30 . and , the humongous 6000mah battery . \ nas for the battery , i have received something even better . the m31 display is an upgrade over the m30 . i do n't know if i am wrong , but it is more crisp and has better contrast . \ nbut however i am disappointed with the battery . even though it is 1000 mah higher capacity , i have not noticed any significant difference over m30 . \ nbut this is again compensated by a far better camera than the m30 . the m30 camera was pathetic to say the least . \ nthis is however not as good as a realme or redmi . but , the display is light years better than the realmes or mis . \ n",2457.jpg
https://images-na.ssl-images-amazon.com/images/I/71XRWy9aCsL._SY88.jpg,https://www.amazon.in/Power-Your-Subconscious-Mind/product-reviews/8194790832/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Books,The power of success,"\n The author suggested that the path of success is not as easy as we think .It consists of several difficulties ,struggle,kindness,honesty and also\nTHE POWER OF YOUR SUBCONSIOUS MIND. Our mind is the main thing which we must take care of is well described by DR JOSEPH MURPHY .IF our MIND goes well each and every step taken by us leads to success.\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71XRWy9aCsL._SY88.jpg,3,the power of success,"\ n the author suggested that the path of success is not as easy as we think . it consists of several difficulties , struggle , kindness , honesty and also \ nthe power of your subconsious mind . our mind is the main thing which we must take care of is well described by dr joseph murphy . if our mind goes well each and every step taken by us leads to success . \ n",660.jpg
https://images-na.ssl-images-amazon.com/images/I/B1sBzdBvGyS._SY88.jpg,https://www.amazon.in/Peppyzone-Mens-Slim-Fit-Trackpant/product-reviews/B091K6YWLM/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Height is small,\n Height is too small. Please replace it and provide one more biger size. 2xl\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/B1sBzdBvGyS._SY88.jpg,4,height is small,\ n height is too small . please replace it and provide one more biger size . 2xl \ n,1245.jpg
https://images-na.ssl-images-amazon.com/images/I/61n3ImadY8L._SY88.jpg,https://www.amazon.in/School-English-Grammar-Composition-Regular/product-reviews/9352530144/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Books,Five Stars,\n As always excellent delivery by Amazon. And book is excellent also\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61n3ImadY8L._SY88.jpg,3,five stars,\ n as always excellent delivery by amazon . and book is excellent also \ n,415.jpg
https://images-na.ssl-images-amazon.com/images/I/71TLm7qysyL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81uCFLtFb+L._SY88.jpg,https://www.amazon.in/Ikigai-H%C3%A9ctor-Garc%C3%ADa/product-reviews/178633089X/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,Steal deal,\n &nbsp;Excellent book if you want a certain direction in life. Language is flowy nd fluent.Look of the book is cute and sturdy.Page quality too is smooth nd touch friendly.Edges of the page is smooth and it doesnt harm your finger no matter how fast you turn the pages over.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71TLm7qysyL._SY88.jpg,3,steal deal,\ n excellent book if you want a certain direction in life . language is flowy nd fluent . look of the book is cute and sturdy . page quality too is smooth nd touch friendly . edges of the page is smooth and it doesnt harm your finger no matter how fast you turn the pages over . \ n,276.jpg
https://images-na.ssl-images-amazon.com/images/I/61kWBrLvyYL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71-U-xBTLrL._SY88.jpg,https://www.amazon.in/How-Win-Friends-Influence-People/product-reviews/8192910997/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Books,Good book but bad quality.,"\n The pages are of the lowest quality possible... Even the rough copy pages are better then these, Amazon needs to work on it, because the author has worked really well!! Book content is very useful.\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/61kWBrLvyYL._SY88.jpg,0,good book but bad quality .,"\ n the pages are of the lowest quality possible . . . even the rough copy pages are better then these , amazon needs to work on it , because the author has worked really well ! ! book content is very useful . \ n",102.jpg
https://images-na.ssl-images-amazon.com/images/I/61LQP5WUWyL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61V-EKs8VfL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/61v16l3aJxL._SY88.jpg,https://www.amazon.in/Crucial-DDR4-Laptop-Memory-CT8G4SFRA266/product-reviews/B08C56KXQJ/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,great ram at great price,"\n I got it at 1299 and got cashback 250 so actually it is at 1049.it is 2666MHz.i was afraid that it will work with 2400MHz as dual channel or not??so I installed it in my asus tuf fx505dy which has already 8gb ddr4 2666, and now it is 12gb ram working as dual channel, Both Rams ( samsung 8gb and crucial 4gb) are 2666MHz but the processor Ryzen 5 3550h support upto 2400MHz only. you can see in pics. As a dual channel i get more fps around 20%(in warzone and doom eternal etc.) thank you so much Crucial and amazon, i m happy with it..\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61LQP5WUWyL._SY88.jpg,3,great ram at great price,"\ n i got it at 1299 and got cashback 250 so actually it is at 1049 . it is 2666mhz . i was afraid that it will work with 2400mhz as dual channel or not ? ? so i installed it in my asus tuf fx505dy which has already 8gb ddr 4 2666 , and now it is 12gb ram working as dual channel , both rams ( samsung 8gb and crucial 4gb ) are 2666mhz but the processor ryzen 5 3550h support upto 2400mhz only . you can see in pics . as a dual channel i get more fps around 20 % ( in warzone and doom eternal etc . ) thank you so much crucial and amazon , i m happy with it . . \ n",3714.jpg
https://images-na.ssl-images-amazon.com/images/I/719J1CF8cSL._SY88.jpg,https://www.amazon.in/Sony-Bravia-inches-Smart-KDL-43W6603/product-reviews/B086CGNG4T/ref=cm_cr_getr_d_paging_btm_next_7?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=7,Electronics,Tv is good,"\n Liked the build quality of product... sound is awesome.. installation process is smooth.. sony representative was early on time and guided well. Picture quality is good, but can't say excellent\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/719J1CF8cSL._SY88.jpg,3,tv is good,"\ n liked the build quality of product . . . sound is awesome . . installation process is smooth . . sony representative was early on time and guided well . picture quality is good , but can't say excellent \ n",2875.jpg
https://images-na.ssl-images-amazon.com/images/I/61TVXusAclL._SY88.jpg,https://www.amazon.in/Echo-Dot-3rd-Gen/product-reviews/B07PFFMP9P/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,A real competition to Google Home mini,"\n At first i was confused which one to buy - Google home mini or Echo dot. After considering few factors I decided to buy this echo dot 3rd gen.\n\nPros:\n\n1) Sound quality and volume has improved a lot from previous gen.\n2) Alexa and Amazon services are more integrated with Indian market which the Google lacks. For example I can book uber cab,order food in zomato,order things from Amazon without even taking out my smartphone.\n3) It can used as a smart speaker,Bluetooth speaker and also it has 3.5 mm headphone jack.\n4) Amazon prime membership at Rs 999 per year is the most value for money subscription. You can stream in Amazon prime video, music from prime music, become an Amazon prime member, free kindle e books and many more.Google takes monthly Rs 99 for songs only.\n5) You can control smart lights and electronics from Philips, Xiaomi, Yeelight and other Alexa compatible devices.\n\nCons:\n\n1) Let me be honest,Alexa can never beat Google assistant, Never(That's why I gave 4 stars)\n2) It has to be kept plugged in all the time,not battery powered (same is the case with Google home)\nSo if you are looking for a smarter assistant to interact with, Google home is your choice. For all other uses Amazon echo speakers are better.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/61TVXusAclL._SY88.jpg,3,a real competition to google home mini,"\ n at first i was confused which one to buy - google home mini or echo dot . after considering few factors i decided to buy this echo dot 3rd gen . \ n \ npros :\ n \ n1 ) sound quality and volume has improved a lot from previous gen . \ n2 ) alexa and amazon services are more integrated with indian market which the google lacks . for example i can book uber cab , order food in zomato , order things from amazon without even taking out my smartphone . \ n3 ) it can used as a smart speaker , bluetooth speaker and also it has 3 . 5 mm headphone jack . \ n4 ) amazon prime membership at rs 999 per year is the most value for money subscription . you can stream in amazon prime video , music from prime music , become an amazon prime member , free kindle e books and many more . google takes monthly rs 99 for songs only . \ n5 ) you can control smart lights and electronics from philips , xiaomi , yeelight and other alexa compatible devices . \ n \ ncons :\ n \ n1 ) let me be honest , alexa can never beat google assistant , never ( that 's why i gave 4 stars ) \ n2 ) it has to be kept plugged in all the time , not battery powered ( same is the case with google home ) \ nso if you are looking for a smarter assistant to interact with , google home is your choice . for all other uses amazon echo speakers are better . \ n",3615.jpg
https://images-na.ssl-images-amazon.com/images/I/61xmFwWDzOL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71-6YbM8eOL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71G8ar83NuL._SY88.jpg,https://www.amazon.in/Rare-Womens-Regular-fit-Top/product-reviews/B07P8V7LQW/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Got as expected ??,\n It's really nice\nAnd the best thing was that it reached very early ??\nHappy with the product ??\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61xmFwWDzOL._SY88.jpg,3,got as expected ? ?,\ n it 's really nice \ nand the best thing was that it reached very early ? ? \ nhappy with the product ? ? \ n,1729.jpg
https://images-na.ssl-images-amazon.com/images/I/61bKpq38irL._SY88.jpg,https://www.amazon.in/Amazon-Brand-Stretchable-Trousers-SY-AW19-MFT-052_Navy_34W/product-reviews/B07YT1GKKQ/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Go for it,\n Perfect at this price\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61bKpq38irL._SY88.jpg,3,go for it,\ n perfect at this price \ n,1164.jpg
https://images-na.ssl-images-amazon.com/images/I/81Ew2KNNAKL._SY88.jpg,https://www.amazon.in/Fastrack-Reflex-Digital-Black-Watch-SWD90059PP05/product-reviews/B07DQN5B3G/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Fashion,Defective item,\n The battery is not getting charged even after charging it. The price tag is already there on the product. The fastrack reflex 2.0 is not working\nPlease replace the item or get it checked.\n,1,surprise,0,https://images-na.ssl-images-amazon.com/images/I/81Ew2KNNAKL._SY88.jpg,5,defective item,\ n the battery is not getting charged even after charging it . the price tag is already there on the product . the fastrack reflex 2 . 0 is not working \ nplease replace the item or get it checked . \ n,1925.jpg
